ISBN13,Author
9780553586190,Jane Feather
9780515125627,Catherine Coulter
9780553565249,Betina Krahn
9780553576955,Kay Hooper
9780671019617,Jayne Ann Krentz
9780446363730,Jayne Ann Krentz
9780671019655,Jayne Ann Krentz
9780671523077,Jayne Ann Krentz
9780553572322,Jonathan Kellerman
9780061059834,"Anne Mccaffrey,Elizabeth A. Scarborough,Elizabeth"
9780425172544,Patricia Cornwell
9780743476287,Christine Feehan
9780553586183,Jane Feather
9780061094606,Janet Dailey
9780486273778,Elsie Clews Parsons
9780931432903,Barbara Ardinger
9780060256258,"Brian Sibley,Pauline Baynes"
9780679427278,Roy Lewis
9780553578096,Joseph Flynn
9780380711529,Joy Fielding
9780553261509,Stuart Palmer
9780446341998,P. D. James
9780140113426,Cleveland Amory
9780821713006,J. Orde
9780061010095,Barbara Michaels
9780061092534,Barbara Michaels
9780449211885,Linda Barnes
9780590466196,R. L. Stine
9780811827638,North American Bear Co.
9780140068764,William Trevor
9780553278392,Isaac Asimov
9780345308986,Isaac Asimov
9780743235150,Stephen King
9782867448997,Nicolas Fargues
9780515104196,Joe Weber
9780441885695,Frank Herbert
9780451628039,Edith Hamilton
9780140177398,John Steinbeck
9781570624384,Edwin Abbott
9780760700433,Jane Austen
9780486270845,"Jacob And Wilhelm Grimm,Children's Dover Thrift"
9780802713827,Miranda Lundy
9780517186084,"Carol Highsmith,Ted Landphair"
9780486278162,Hans Christian Andersen
9780140373370,"Jane Austen,Linda Jennings"
9780486408781,"Lewis Carroll,Dover Thrift Editions"
9780451186928,Jacquelyn Mitchard
9780451184115,Stephen King
9780446356572,Sidney Sheldon
9781551665450,Robyn Carr
9780553280340,Sue Grafton
9780553280364,Sue Grafton
9780679425731,Anne Rice
9780812570946,Richard Matheson
9780786889396,Drew Carey
9780451176462,Stephen King
9780671894450,Winston Groom
9780451186362,Stephen King
9781570431104,"Todd Cramer,Doug Munson"
9780451405692,Michael C. Eberhardt
9780446607650,James Patterson
9780446611664,J. F. Freedman
9780140067842,Thomas Keneally
9781878379993,Susan Collin Marks
9780892811700,Martin Lings
9780684150703,Laura Siegel Gilberg
9780517463000,O Park
9780811204576,"Pablo Neruda,Donald D. Walsh"
9780395120989,Galway Kinnell
9780910395038,William Bolitho
9780312901431,James Herriot
9780553212921,"William Shakespeare,David Bevington,David Scott Ka"
9780345354617,Michael Crichton
9780967231433,Anatolian Treasures
9780553104035,Sandra Brown
9780385327480,Rita Murphy
9780380713806,Bill Bryson
9780140430721,"Jane Austen,Tony Tanner"
9780345356642,Edward Ziegler
9780812513400,David Drake
9780940685598,Ken Warren
9780898159318,Richard N. Bolles
9780671319823,L. Neil Smith
9780451456496,Simon R. Green
9780451450951,Simon R. Green
9780451454355,Simon R. Green
9780671877477,Elizabeth Moon
9780441569595,William Gibson
9780843948301,Jemiah Jefferson
9781573229104,Peggy Payne
9780375505140,Jill A. Davis
9780345291400,Clifford D. Simak
9780425147368,"Tom Clancy,Steve Pieczenik,Jeff Rovin"
9780671731427,Robert R. McCammon
9780340689486,Arabella Weir
9780449238080,Erich Maria Remarque
9780747204237,Paul Harding
9780385333917,Elmore Leonard
9780449001240,"Carl Hiaasen,Dave Barry,Tom Shroder"
9780061099571,"Louise Erdrich,Michael Dorris"
9780936552033,Penelope Smith
9780375750007,Henry Rollins
9780425165584,Clive Barker
9780380820290,Marian Keyes
9780451141293,"Isaac Asimov,Martin H. Greenberg,Charles G. Waugh"
9780312980207,Boston Teran
9780743467346,Linda Howard
9780679889175,Tamora Pierce
9780679801115,Tamora Pierce
9780871236579,Janette Oke
9781410729439,Glenn Dabbs
9780395775394,Willa Cather
9780743434027,Laura Shaine Cunningham
9780440164128,Meagan McKinney
9780515116298,Beverly Bird
9780812550764,Andrew M. Greeley
9780888011091,Robert Kroetsch
9780425183656,Caroline Roe
9780373765706,Susan Crosby
9780373691678,Kathleen O'Reilly
9780373250134,Wendy Markham
9780446363167,William Martin
9780373153275,Muriel Jensen
9780373153268,Diana Palmer
9780345375551,Barbara Holland
9781573221085,Kathleen A. Brehony
9780684801544,F. Scott Fitzgerald
9780140430059,"Jane Austen,D. W. Harding"
9780553569612,Jonathan Kellerman
9780770104276,Edward Stewart
9780451172822,Francis Roe
9780446613842,"James Patterson,Andrew Gross"
9780679436447,Louis De Bernieres
9780553580938,Tom Wolfe
9781558216846,Slavomir Rawicz
9780590313186,"Deborah Howe,James Howe,Alan Daniel"
9780590462259,"John Peterson,Roberta Carter Clark"
9780671024093,Jeffery Deaver
9781565070059,Lori Wick
9781565070462,Lori Wick
9781556618642,"Judith Pella,Tracie Peterson"
9781556618635,"Judith Pella,Tracie Peterson"
9781556618628,"Judith Pella,Tracie Peterson"
9780890819692,Lori Wick
9781565071292,Lori Wick
9781556618406,Lauraine Snelling
9781556618390,Lauraine Snelling
9780849942358,Penelope J. Stokes
9780849937224,Penelope J. Stokes
9780849917066,Penelope J. Stokes
9780849917059,Penelope J. Stokes
9780373691586,Wendy Etherington
9780385249683,Valerie Martin
9780060975845,Velma Wallis
9780590434119,"Debbie Dadey,Marcia T. Jones"
9780439172189,Tracey West
9780590978804,Jahnna N Malcolm
9780439051637,"Ben M. Baglio,Paul Howard"
9780439160209,Amy Keating Rogers
9780439160216,"E.S. Mooney,Hom And Hom "
9780684822921,John Maddox
9780393308181,Stephen Jay Gould
9780446676137,"Jane Goodall,Phillip Berman"
9780345394651,Pauline Reage
9780345301116,Pauline Reage
9780684852874,Molly Giles
9780140450187,"George Bernard Shaw,Dan H. Laurence"
9780140450224,"George Bernard Shaw,Dan H. Laurence,Feliks Topolsk"
9780312980146,Janet Evanovich
9780553211955,Mark Twain
9780141301150,Roald Dahl
9780525934967,Benjamin Hoff
9780140189643,"Arthur Miller,Christopher Bigsby"
9780877790389,Webster's Editors
9780771065170,Desmond Morton
9780451521293,William Shakespeare
9780385324137,Diana Gabaldon
9780679436331,William Blake
9780452277502,"George Orwell,Russell Baker"
9780764222290,"T. Davis Bunn,Janette Oke"
9780140327731,Astrid Lindgren
9780140367621,"George Macdonald,Helen Stratton"
9780140367461,"George Macdonald,Arthur Hughes"
9780764221392,Janette Oke
9780764224003,Janette Oke
9780764225550,Janette Oke
9780764222474,"T. Davis Bunn,Janette Oke"
9780764221767,"T. Davis Bunn,Janette Oke"
9780440224259,Diana Gabaldon
9780764221613,Janette Oke
9780764221569,Janette Oke
9780440217565,Diana Gabaldon
9780385319959,Diana Gabaldon
9780773674189,"Jack David,Robert Lecker"
9781556619519,Janette Oke
9780446611770,David Baldacci
9781853260360,Miguel De Cervantes Saavedra
9780006374091,John Harvey Jones
9780374525187,Marilynne Robinson
9780749385354,Peter Ackroyd
9780099428640,Franz Kafka
9780349111360,Angela Huth
9780747273141,Jeremy Dronfield
9780349109015,Clare Boylan
9780330244077,JOHN LE CARRE
9780571216420,DBC Pierre
9780312974626,"Linda Rosenkrantz,Pamela Redmond Satran"
9780304357277,David Milstead
9780471293330,"Mindy Pennybacker,Aisha Ikramuddin"
9781842223734,New Woman
9780714530383,Hubert Selby  Jr.
9780679735298,Joan Jacobs Brumberg
9780140250329,Rebecca Wood
9781591092742,Harry Gersteneker
9783442540358,Douglas Coupland
9780671447489,"Joanna Stratton,Arthur M Schlesinger"
9782070741359,Milan Kundera
9780345385970,Lewis Grizzard
9780373441761,Stephanie Doyle
9780373441808,Tanya Michaels
9780373250479,Wendy Markham
9780312303464,Jennifer Crusie
9780671693190,Gary Provost
9780670891504,Joanna Trollope
9780312988913,"Emma McLaughlin,Nicola Kraus"
9780140233131,Carol Shields
9780972130110,"Bunkie Lynn,Rick Baldwin"
9780425141236,John Sandford
9780812966817,Whitney Otto
9780671016777,Tess Gerritsen
9780923059002,Brian Stewart
9780373250424,Ariella Papa
9780345470621,Ad Hudler
9780060522254,Kathleen Tessaro
9780312205966,Dana Stabenow
9780743418706,Jodi Picoult
9780399143564,Dana Stabenow
9780399144684,Dana Stabenow
9780425185506,Jodi Picoult
9780140230277,Jodi Picoult
9780140266924,Amy Blackmarr
9780525947912,Harlan Coben
9780345452597,Jonathan Kellerman
9780757300424,"Jack Canfield,Mark Victor Hansen,Mark Donnelly,Chr"
9780767914048,Jennifer Finney Boylan
9780060586126,Liane Moriarty
9780440220435,Brian Masters
9780446326063,Lewis Grizzard
9780671733612,Mark Baker
9780440225447,Harlan Coben
9780575403307,Maggie Gibson
9780375759093,William Storandt
9780590137850,"Parker C. Hinter,Della Rowland,Diamond Studio"
9780786845385,Kim Ostrow
9780786845408,Kirsten Larsen
9780064442053,"Peggy Parish,Wallace Tripp"
9780064440196,"Peggy Parish,Barbara Siebel Thomas"
9780590470056,Ann Matthews Martin
9780553480542,Francine Pascal
9780590417365,Colleen O'Shaughnessy McKenna
9780590442480,Willo Davis Roberts
9780590440820,Ann M. Martin
9780671879464,Carolyn Keene
9780553484007,Francine Pascal
9780590373982,Various
9780671879518,Carolyn Keene
9780553480559,Francine Pascal
9780553482843,Francine Pascal
9780590482288,Ann M. Martin
9780553482126,Francine Pascal
9780380716982,"Peggy Parish,Lynn Sweat"
9780590136013,"Roald Dahl,Quentin Blake"
9780590426930,Gertrude Cha Warner
9780590426817,Gertrude Chandler Warner
9780590426862,"Gertrude Chandler Warner,Dirk Gringhuis"
9780590426855,"Gertrude C. Warner,Dirk Gringhuis"
9780590426879,"Gertrude Chandler Warner,Dick Gringhuis"
9780590426886,Gertrude Warner
9780590426794,Gertrude Chandler Warner
9780380732722,"Beverly Cleary,Tracy Dockray"
9780380709564,"Beverly Cleary,Tracy Dockray"
9780380709601,"Beverly Cleary,Alan Tiegreen"
9780380709526,"Beverly Cleary,Tracy Dockray"
9780380709236,"Beverly Cleary,Tracy Dockray"
9780671955120,Carolyn Keene
9780743437615,"Carolyn Keene,Jan Naimo Jones"
9780743437677,"Carolyn Keene,Paul Casale"
9780671001209,Carolyn Keene
9780743406642,Carolyn Keene
9780743437479,"Carolyn Keene,Jan Naimo Jones"
9780440158615,Agatha Christie
9780061052491,Paul Witcover
9780142000397,Sparkle Hayter
9780679730347,Martin Amis
9780684815022,"Josephine Tey,Robert Barnard"
9780312204266,Robert Clark
9780312984861,Celeste Bradley
9780373261130,B. M. Gill
9780517573198,Vivian Vande Velde
9780060275105,Gail Carson Levine
9780679752455,William Kotzwinkle
9780525947349,Lisa Jewell
9780060012038,Robert C. Atkins
9780375713347,Katherine Dunn
9780805060225,Stephen Dobyns
9780890878897,"Geri Larkin,Geraldine A. Larkin"
9780091834173,Kim Wilkins
9780451174291,"E. M. Forster,Benjamin DeMott"
9783596200269,"Aldous Huxley,Herberth E. Herlitschka"
9783518366462,Peter Handke
9783129044018,Walter Kappacher
9783404146291,Daniel Glattauer
9780140293456,Nick Hornby
9781891480034,Edward Lee
9780553110739,Luanne Rice
9780375402562,Anne Tyler
9780440207627,Danielle Steel
9780671004651,Aljean Harmetz
9780345436306,Marianne Fredriksson
9780671759322,V.C. Andrews
9780399142499,LaVyrle Spencer
9780385306058,Danielle Steel
9780843951042,Richard Laymon
9780743253970,John Knowles
9781930603400,Marlisa Szwillus Dr
9780971614505,Kirk Martin
9780060007805,John Searles
9780450057069,Richard Laymon
9780747247838,Richard Laymon
9780972930949,Nicole Thomas
9780843951844,Richard Laymon
9780843953831,P. D. Cacek
9780425195499,Dorothea Benton Frank
9781400042074,Anne Tyler
9780670843275,Anne D. LeClaire
9780425193945,Dorothea Benton Frank
9780375506031,Elizabeth Berg
9780345435026,Elizabeth Berg
9780345453815,Julie Garwood
9780345464958,Lee Smith
9780743412759,Andrea Kane
9780553583953,Luanne Rice
9780446612807,Karen Rose
9780618109616,Perri Klass
9781401300319,Laura Moriarty
9781889186283,Edward Lee
9781881475736,"Edward Lee,Erik Wilson"
9780972085922,"Steve Gerlach,Simon Clark"
9781889186221,Edward Lee
9781892950109,Jack Ketchum
9780671729417,V.C. Andrews
9789500283595,Jose Vasconcelos
9780439120425,Pam Munoz Ryan
9789722100267,Jose Saramago
9780060177225,Barbara Taylor Bradford
9789505112036,Julio Cortazar
9789875500532,Federico Garcia Lorca
9789875500044,Dante Alighieri
9789875500525,Federico Garcia Lorca
9780425128459,Lawrence Sanders
9780553568707,Jonathan Kellerman
9781569471234,John L' Heureux
9781889199030,Judith Minthorn Stacy
9780345442932,Monica Wood
9780531058374,J Lisle
9780425129616,Agatha Christie
9781856352499,Frank D'Arcy
9780688162825,Sidney Sheldon
9780060083946,Elmore Leonard
9780679892205,"George Edward Stanley,Linda Graves"
9781590521434,Nancy Moser
9781586609702,Andrea Boeshaar
9780152024994,Eleanor Estes
9780849942846,Angela Hunt
9781585670741,Barbara Mujica
9782070360024,Albert Camus
9780451184023,Freda Warrington
9780553213690,"Franz Kafka,Stanley Corngold"
9780140089370,James Welch
9780140291940,Mia Yun
9780921149613,Martin Hallett
9780460873598,Lewis Carroll
9780889223394,Jerry Wasserman
9780138199050,James Curtis
9780771021466,Clarke
9780446344104,Umberto Eco
9780743203951,Don DeLillo
9780452008991,Mikhail Bulgakov
9780316788229,Anita Shreve
9780415902021,Linda Singer
9780920057865,Dimitrios Roussopoulos
9780774803434,"Nancy Waxler-Morrison,Joan M. Anderson,Elizabeth R"
9781550170733,George Woodcock
9780131167575,Harry H. Hiller
9780176035402,H Krahn
9780192815323,"Mary Wollstonecraft Shelley,James Kinsley,M. K. Jo"
9780948984037,Valerie Solanas
9780140024760,Iris Murdoch
9781558610095,"Katharine Burdekin,Daphne Patai"
9780671740283,Kate Millett
9780951426135,M Gilliland
9780704339835,Jean Stead
9780375421815,Ha Jin
9780451519849,"George Orwell,Erich Fromm,Walter Cronkite"
9780889222373,Brian Fawcett
9780060913076,Thomas Pynchon
9780140067774,Joy Kogawa
9780553211719,Leo Tolstoy
9780440160670,Sidney Sheldon
9780451158963,Irving Wallace
9780061095863,Barbara Taylor Bradford
9780345345738,Barbara Taylor Bradford
9781859671436,Marion Elliot
9780870407574,Masahiro Chatani
9780441172719,Frank Herbert
9780751510782,Geoffrey Butcher
9780375803482,"Philip Pullman,Diana Bryan"
9780060956455,Jonathan Kozol
9780971400412,Maria Grazia Swan
9780374266448,"Peter Hoeg,Tiina Nunnally"
9780452283879,Craig Joseph Danner
9780375506291,Kathryn Harrison
9780553156690,Francine Pascal
9780553156812,Francine Pascal
9780553156959,"Jamie Suzanne,Francine Pascal"
9780553157154,Francine Pascal
9780553156881,Francine Pascal
9780553156355,Francine Pascal
9780553156539,Francine Pascal
9780553157277,Francine Pascal
9780553156249,Francine Pascal
9780553156287,Francine Pascal
9780553156096,Francine Pascal
9780553157079,Francine Pascal
9780553156416,Francine Pascal
9780553155884,Francine Pascal
9780553156065,Francine Pascal
9780553156638,Francine Pascal
9780553484342,Francine Pascal
9780060961022,"Richard David Carson,Novle Rogers"
9780385134446,"Nell Nichols,Kathryn Larson"
9780446342964,"Stearn Robinson,Tom Corbett"
9780023672606,Laurence J. Lafleur
9781567615326,Teddy Lenderman
9780451410320,Janet Lynnford
9780553569902,Iris Johansen
9780553574111,Amanda Quick
9783442413508,"Elizabeth George,Mechtild Sandberg-Ciletti"
9780385479486,Jane Hamilton
9783257234015,"Patricia Highsmith,Melanie Walz"
9780030914560,Anthony B Herbert
9780425185797,Nero Blanc
9780879235734,Arthur Ransome
9781573223324,Lian Hearn
9780399142611,Steve Martini
9780375703126,Eric Idle
9780553232325,Robert Ludlum
9780440318682,James Dickey
9780345314987,Len Deighton
9783455042450,Siegfried Lenz
9780380811816,Peter Robinson
9780452267114,Paule Marshall
9780451187260,Noah Gordon
9780425068298,Eugenia Price
9780553295238,Eugenia Price
9780743246071,Philippa Gregory
9780743417686,Stephen King
9780385507592,Max Barry
9780345441034,"Stephen King,Peter Straub"
9780345366702,Edgar Rice Burroughs
9780441470013,Edgar Rice Burroughs
9780441046379,Edgar Rice Burroughs
9780553575705,K.W. Jeter
9780812542844,Garry D. Kilworth
9780553281743,William Gibson
9781572971967,"Iain Johnstone,John Cleese"
9781565049314,"Janet Berliner,George Guthridge"
9780061093982,Orson Scott Card
9781569470121,Stephen Fry
9780312867546,Morgan Llywelyn
9781573222020,Iain Pears
9780879516284,"Mervyn Peake,Anthony Burgess,Quentin Crisp"
9780812571332,Robert Jordan
9780375412004,Anne Rice
9780380732036,Walter J. Lord
9780553278279,Walter Lord
9780553571882,Tami Hoag
9780140342949,"Roald Dahl,Quentin Blake"
9781928832447,Dietrich Von Hildebrand
9780934641647,"John Long,John, Long"
9781851820443,University Of Navarre
9780446671446,"John R. Lee,Virginia Hopkins"
9780440717942,Beverly Cleary
9780140502343,"Munro Leaf,Robert Lawson"
9780590478342,William Armstrong
9780440474654,Eleanor Coerr
9780806968537,Mark Shulman
9780385318419,E.D. Hirsch Jr.
9781569873298,Dandi Daley Mackall
9781569870389,Andy And Illustrated By Andy Stiles Rector
9780307010353,"Ron Dias,Bill Lorencz"
9780439327664,"Debbie Dadey,Marcia Thornton Jones,Suzy Kline,Beve"
9781885221667,Barb Schwarz
9780064410823,R.l. Stine
9780590189347,"Catherine Clark,Scholastic Books"
9781561791330,Paul McCusker
9780553225419,R.A. Montgomery
9780451188588,"Zander Hollander,David Schulz"
9781561568802,Allen Edgar
9780439210645,Todd Strasser
9780717289073,Disney
9780842341134,Bill Myers
9780439057462,"Joseph Layden,Joe Layden"
9780590425582,Jean Estoril
9780440402923,Vivien Alcock
9780316142335,Matt Christopher
9780310202639,Mark R. Littleton
9780310495512,Mark R. Littleton
9781889733005,"Miriam A., Etal. Lademan"
9780440406945,"Ingri D'Aulaire,Edgar Parin D'Aulaire"
9781856975773,John Grisewood
9781568222035,Kathy M. Douglas
9789531530316,Ivan Aralica
9781567186482,Ann Moura
9780738841946,"S. J. Gaither,Micheal Canada"
