ISBN13,Author
9.78039E+12,Danielle Steel
9.78039E+12,Kurt Vonnegut
9.78055E+12,Isaac Asimov
9.78157E+12,ZZ Packer
9.78156E+12,"Jack Canfield,Mark Victor Hansen,Kimberly Kirberge"
9.78055E+12,Betina Krahn
9.78055E+12,Edith Wharton
9.78039E+12,Mario Puzo
9.78055E+12,Kinky Friedman
9.78067E+12,"Anne McCaffrey,Mercedes Lackey"
9.78055E+12,Jonathan Kellerman
9.78055E+12,Jonathan Kellerman
9.7804E+12,Patricia Cornwell
9.78014E+12,Jolan Chang
9.78189E+12,"Dossie Easton,Catherine A. Liszt"
9.78045E+12,"Isaac Asimov,Harlan Ellison"
9.78059E+12,David Macaulay
9.78078E+12,"Todd Lammle,James Chellis,Don Porter"
9.78078E+12,Todd Lammle
9.78156E+12,Terah Kathryn Collins
9.78081E+12,Robert Jordan
9.78067E+12,Carl Sagan
9.78055E+12,H.G. Wells
9.78968E+12,Juan Villoro
9.78045E+12,John Updike
9.78043E+12,Victoria Thompson
9.78068E+12,Joy Williams
9.78006E+12,"John Train,Pierre Le-Tan"
9.7808E+12,Carlos Valles
9.78067E+12,"J. Patrick, Ph.D. Gannon"
9.78067E+12,Alice Walker
9.78043E+12,Anne Tyler
9.78055E+12,Tom Robbins
9.78087E+12,Philip Goldberg
9.78006E+12,Odell Shepard
9.78039E+12,Nancy Pickard
9.78067E+12,Richard Peck
9.78043E+12,Alice Hoffman
9.78038E+12,Ruth Rendell
9.78002E+12,Ernest Hemingway
9.78035E+12,Ethan Black
9.78006E+12,Oscar Hijuelos
9.78044E+12,"J. K. Rowling,Mary GrandPré"
9.78068E+12,Bailey White
9.78069E+12,Richard Bach
9.78972E+12,Mario De Carvalho
9.78071E+12,Editors Of Phaidon Press
9.78044E+12,Judy Blume
9.78081E+12,W. Michael Gear
9.78157E+12,"John Robbins,Dean Ornish"
9.78045E+12,Ayn Rand
9.78055E+12,Bonnie Bryant
9.78031E+12,Alison Wearing
9.78006E+12,James Thurber
9.78067E+12,"Michael Baigent,Richard Leigh"
9.78081E+12,Robert J. Sawyer
9.7814E+12,Toni Morrison
9.78157E+12,Rachel Naomi Remen
9.78037E+12,Lewin
9.78055E+12,Charlotte Bronte
9.78068E+12,Susan Orlean
9.78038E+12,Crabbe Evers
9.78037E+12,Nancy Wright
9.78052E+12,Lilian Jackson Braun
9.78031E+12,Paul Auster
9.7814E+12,Mark Haddon
9.7806E+12,"Lisa Heron,Brian Heron"
9.78159E+12,"Carlos Ruiz Zafon,Lucia Graves"
9.78159E+12,Peter Cashwell
9.78055E+12,Carson McCullers
9.78037E+12,Jonathan Franzen
9.78045E+12,Toni Morrison
9.78045E+12,Octavia E. Butler
9.78006E+12,Barbara Kingsolver
9.78074E+12,Bob Woodward
9.78159E+12,"Gabriel Zaid,Natasha Wimmer"
9.78157E+12,Khaled Hosseini
9.78014E+12,"Gabriel García Márquez,Edith Grossman"
9.7804E+12,Frances Tenenbaum
9.78045E+12,"Connie Willis,S. Williams"
9.78039E+12,"Tom Hazuka,Denise Thomas,James Thomas"
9.78045E+12,"Nikolai Gogol,Andrew R. MacAndrew,Leon Stilman"
9.78006E+12,Charles Lewis
9.78189E+12,Floyd Skloot
9.78006E+12,Douglas Coupland
9.78057E+12,Tom Stoppard
9.78006E+12,Barbara Kingsolver
9.78068E+12,Cornel West
9.78068E+12,Sylvia Nasar
9.78037E+12,Elie Wiesel
9.78014E+12,"Fyodor Dostoyevsky,David McDuff"
9.78068E+12,Annie Proulx
9.78035E+12,Philip K. Dick
9.78038E+12,Nathan Englander
9.78068E+12,Alice Sebold
9.78014E+12,Roald Dahl
9.78055E+12,Arthur C. Clarke
9.78059E+12,Louise Cooper
9.78208E+12,Marie
9.78272E+12,Hugo Marsan
9.78225E+12,Frédéric Beigbeder
9.78225E+12,Percy Kemp
9.78288E+12,Don Miguel Ruiz
9.78227E+12,"Honoré De Balzac,Jeannine Guichrdet"
9.78207E+12,Jorge Amado
9.78229E+12,Vincent Ravalec
9.78226E+12,"Antonio Tabucchi,Lise Chapuis"
9.78045E+12,"James A. Michener,Robert Vavra"
9.78006E+12,Christina Dodd
9.78045E+12,Virginia Henley
9.78006E+12,Stephanie Laurens
9.78081E+12,Charles De Lint
9.78074E+12,John Dunning
9.78068E+12,Binnie Kirshenbaum
9.78158E+12,"Gina Berriault,Gina Berriault"
9.78068E+12,Antonya Nelson
9.78074E+12,Richard Vetere
9.78076E+12,"Ann Thornhill,Sarah Wells"
9.78045E+12,Erik Quisling
9.78085E+12,Dianna Booher
9.78014E+12,Grant Naylor
9.78185E+12,Margaret Eleanor Atwood
9.78045E+12,Stephen King
9.78075E+12,Graham Masterton
9.78038E+12,Ruth Rendell
9.78035E+12,Dominick Dunne
9.78038E+12,"Dai Sijie,Ina Rilke"
9.78075E+12,Louise Bagshawe
9.78158E+12,Richard Bolles
9.78014E+12,Jenny Newman
9.78038E+12,"Charles W. Sweeney,James A. Antonucci,Marion K. An"
9.78068E+12,Stephen E. Ambrose
9.78031E+12,Conrad Allen
9.78039E+12,Marie Arana
9.78156E+12,"Arthur V. Sellwood,A. V. Sellwood"
9.78185E+12,James Lucas
9.78092E+12,William Zimmer
9.78089E+12,Roberta Miller
9.7808E+12,George Wilson
9.78044E+12,"Donald R. Burgett,Stephen E. Ambrose"
9.78006E+12,Bonnie Angelo
9.78006E+12,Lawrence Otis Graham
9.78081E+12,Raymond Strait
9.78039E+12,Hampton Sides
9.78074E+12,William W. Putney
9.78077E+12,Wolfgang W. E. Samuel
9.78074E+12,Stephen E. Ambrose
9.78069E+12,Ron Naveen
9.78014E+12,Roald Dahl
9.78052E+12,Sean Flannery
9.78055E+12,Tami Hoag
9.78055E+12,William Sarabande
9.78039E+12,Isaac Asimov
9.78037E+12,"Dorothy Glenn,Joan Hohl,Dixie Browning"
9.78006E+12,Stuart Woods
9.78055E+12,Allan W Eckert
9.78068E+12,Jonathan Kellerman
9.78039E+12,James Kelman
9.78055E+12,Jane Feather
9.78045E+12,Kitty Kelley
9.78061E+12,Pamela Kaufman
9.7805E+12,Michael Levey
9.78053E+12,Joanna Richardson
9.78081E+12,Miriam Gurko
9.78043E+12,Monica Ferris
9.78035E+12,Sharon Kay Penman
9.78031E+12,Sheila L. Skemp
9.78035E+12,Mary Pipher
9.78035E+12,Barbara W. Tuchman
9.78006E+12,Katie Hickman
9.78006E+12,Simon Winchester
9.78031E+12,Maria Perry
9.78006E+12,Brian Dolan
9.78006E+12,Bertram Fields
9.78031E+12,"Frances Hill,Karen Armstrong"
9.78079E+12,Jane Newdick
9.78068E+12,Andrew Morton
9.78068E+12,Iyanla Vanzant
9.78157E+12,"Ellen Michaud,Russell Wild"
9.78045E+12,"Ekaterina Gordeeva,E. M. Swift"
9.78088E+12,The Staff Of Research &amp; Education Association
9.78006E+12,Camilla T. Crespi
9.78067E+12,Stephen King
9.78052E+12,Mary Higgins Clark
9.78068E+12,Mary Higgins Clark
9.78093E+12,"Peter McWilliams,Harold H. Bloomfield,Melba Colgro"
9.78044E+12,Mary Higgins Clark
9.78038E+12,Michael Broder
9.78067E+12,Ann Rule
9.78088E+12,L. Ron Hubbard
9.78067E+12,M. Scott Peck
9.78055E+12,Janet Luhrs
9.78044E+12,Barbara De Angelis
9.78055E+12,Joseph Conrad
9.78067E+12,Blu Greenberg
9.78084E+12,Mary Ann Mitchell
9.78044E+12,Patrick Wood
9.78074E+12,Frank McCourt
9.78043E+12,Dean Koontz
9.78951E+12,Jari Tervo
9.78035E+12,"Primo Levi,Stuart Woolf,Paul Bailey"
9.78207E+12,Jacques Prévert
9.78081E+12,Nick Bantock
9.78049E+12,"Mark Twain,Dover Thrift Editions"
9.78038E+12,Christopher Moore
9.78188E+12,Mary Maruca
9.78057E+12,Hanif Kureishi
9.78045E+12,"Thomas Block,Nelson Demille"
9.78006E+12,Bernard Cornwell
9.78159E+12,Suzette Haden Elgin
9.78157E+12,M. J. Ryan
9.78157E+12,Melody Beattie
9.78188E+12,Miguel Ruiz
9.78055E+12,Michael Palmer
9.78032E+12,Cornwell Patricia
9.78014E+12,J. M. Coetzee
9.78344E+12,"Alex Garland,Rainer Schmidt"
9.78045E+12,Robert K. Tanenbaum
9.78045E+12,Joy Fielding
9.78067E+12,Nathaniel Philbrick
9.7804E+12,Paul Theroux
9.78344E+12,"Nicholas Evans,Bernhard Robben"
9.78014E+12,Lois Battle
9.78044E+12,Jude Watson
9.78038E+12,Anne Rice
9.78055E+12,Robert Ludlum
9.78068E+12,Clive Cussler
9.78006E+12,Tony Hillerman
9.78031E+12,"William Shakespeare,George Weinberg"
9.78006E+12,"Bstan-Dzin-Rgya-Mtsho,Dalai Lama,Donald S. Lopez"
9.78156E+12,E. Donnall Thomas Jr.
9.78035E+12,Shena Mackay
9.78034E+12,J.M. O'Neill
9.78038E+12,"Isaac Asimov,Terry Carr,Martin Greenberg"
9.78015E+12,Emma Donoghue
9.78053E+12,Penina Keen Spinka
9.78039E+12,Mary Renault
9.78207E+12,Christian Bobin
9.78207E+12,Christian Bobin
9.78222E+12,Jean-Dominique Bauby
9.78207E+12,Daniel Pennac
9.78207E+12,Daniel Pennac
9.78225E+12,Amin Maalouf
9.78055E+12,Ernest J. Gaines
9.78044E+12,T. A. Barron
9.78055E+12,Jean M. Auel
9.78055E+12,Anne McCaffrey
9.78039E+12,Isak Dinesen
9.78014E+12,"Janet Ahlberg,Allan Ahlberg"
9.7895E+12,Joseph Finder
9.78032E+12,Daniel McNeill
9.78067E+12,Master Lam Kam-Chuen
9.78006E+12,Lawrence Block
9.78045E+12,Brad Meltzer
9.78055E+12,George Eliot
9.78155E+12,Erica Spindler
9.78037E+12,John McPhee
9.78158E+12,Phoebe Gloeckner
9.78081E+12,Stephen Dobyns
9.78031E+12,Jacqueline Carey
9.78031E+12,Jacqueline Carey
9.78077E+12,Jacqueline Carey
9.78045E+12,Anne Bishop
9.78045E+12,Anne Bishop
9.78045E+12,Anne Bishop
9.78057E+12,Kazuo Ishiguro
9.78045E+12,Lalita Tademy
9.78033E+12,Minette Walters
9.78079E+12,R. Forster
9.78045E+12,Aimee Liu
9.78006E+12,Cathy Maxwell
9.78006E+12,Victoria Alexander
9.78055E+12,Harvey Karp
9.78043E+12,Barbara Bretton
9.78076E+12,"Mike Ashley,Ellis Peters"
9.78067E+12,William Shakespeare
9.78044E+12,Victor Gischler
9.78002E+12,Edith Wharton
9.78074E+12,Loren Estleman
9.78035E+12,Tess Gerritsen
9.78031E+12,Stephen Dobyns
9.78031E+12,Ben Rehder
9.78031E+12,Ellen F. Fitzpatrick
9.78097E+12,"Carl Jensen,Project Censored,Tom Tomorrow"
9.78014E+12,Mitchell Stephens
9.78035E+12,Walter Cronkite
9.78035E+12,Pete Hamill
9.78069E+12,Dan Rather
9.78045E+12,Matt Drudge
9.78038E+12,Crosland Brown
9.78055E+12,Phillip M. Margolin
9.78038E+12,Thomas Harris
9.78045E+12,Carl Hiaasen
9.78045E+12,Marcia Muller
9.78035E+12,Rita Mae Brown
9.78055E+12,Robert Ludlum
9.78082E+12,Kasey Michaels
9.78045E+12,Andrew M. Greeley
9.78006E+12,Bruce Robinson
9.78038E+12,Craig Spector
9.78044E+12,Louis Sachar
9.78045E+12,Scott Turow
9.78045E+12,Michael Connelly
9.78045E+12,"James Patterson,Andrew Gross"
9.78067E+12,"Orson Scott Card,James Cameron"
9.78045E+12,James Patterson
9.78055E+12,L.M. Montgomery
9.78038E+12,"Lynne Reid Banks,Brock Cole"
9.78068E+12,Robert Fulghum
9.78039E+12,Robert Fulghum
9.78039E+12,Robert Fulghum
9.78044E+12,Robert B. Parker
9.78059E+12,Susan H Okeefe
9.78045E+12,Scott Turow
9.78067E+12,William Shakespeare
9.78003E+12,James Finn Garner
9.7808E+12,Robert Fulghum
9.7808E+12,Joe Orton
9.78003E+12,"Uta Hagen,Haskel Frankel"
9.78045E+12,Candace Bushnell
9.78035E+12,Isaac Asimov
9.78035E+12,Isaac Asimov
9.78035E+12,Isaac Asimov
9.78055E+12,"Elie Wiesel,Stella Rodway,Francois Mauriac"
9.78045E+12,Elizabeth Peters
9.78045E+12,Josephine Carr
9.78031E+12,Marion Zimmer Bradley
9.78089E+12,Alistair MacLean
9.78045E+12,Peter Benchley
9.78043E+12,Sir Arthur Conan Doyle
9.78043E+12,"J. D. Robb,J.D. Robb"
9.78052E+12,Bob Uecker
9.78035E+12,James Blish
9.78006E+12,Diana Wynne Jones
9.78045E+12,Anne Perry
9.78081E+12,Frances Hodgson Burnett
9.78067E+12,"Richard Erdoes,John (Fire) Lame Deer"
9.78045E+12,Jim Butcher
9.78055E+12,"Alexandre Dumas,Lowell Bair"
9.78014E+12,Ian Fleming
9.78067E+12,Mark Helprin
9.78035E+12,Arthur C. Clarke
9.78043E+12,Robert A. Heinlein
9.78055E+12,"Vincent Bugliosi,Curt Gentry"
9.78055E+12,Anne Mccaffrey
9.78079E+12,E. L. Swann
9.78044E+12,Margaret Weis
9.78067E+12,"Mercedes Lackey,Mark Shepherd"
9.78045E+12,"Gentry Lee,Arthur C. Clarke"
9.78067E+12,John Vornholt
9.7804E+12,Anne McCaffrey
9.78067E+12,Zelazny
9.78039E+12,Dr. Seuss
9.78035E+12,Tom Robbins
9.78045E+12,Robert Daley
9.78075E+12,Catherine Jones
9.78044E+12,Saul Bellow
9.78186E+12,E. Annie Proulx
9.78156E+12,Running Press
9.78068E+12,Ursula Hegi
9.78039E+12,Jared M. Diamond
9.78068E+12,Stephen King
9.78038E+12,"Stephen King,Peter Straub"
9.78045E+12,Tracy Chevalier
9.78037E+12,Ian Frazier
9.78032E+12,David Sedaris
9.78088E+12,Edain McCoy
9.78039E+12,John Grisham
9.78089E+12,Patricia Highsmith
9.78039E+12,John Dufresne
9.78068E+12,Paul Theroux
9.78055E+12,Fayrene Preston
9.78073E+12,"Rand Miller,David Wingrove"
9.78088E+12,Scott Cunningham
9.78055E+12,Jonathan Kellerman
9.78046E+12,"Jane Austen,Pamela Norris"
9.78202E+12,Jelloun
9.78035E+12,Isaac Asimov
9.78045E+12,Stephen King
9.78055E+12,Ray Bradbury
9.78038E+12,A. Manette Ansay
9.78189E+12,Caela Farren
9.78045E+12,William E. Blundell
9.78037E+12,Andrew Delbanco
9.78014E+12,Gloria Naylor
9.78006E+12,Marguerite Duras
9.78037E+12,"Par Lagerkvist,Alexandra Dick"
9.78023E+12,Alice Kaplan
9.78032E+12,Jo Ann Beard
9.78087E+12,Dorothea Brande
9.78045E+12,"Erica Jong,Erica Jong"
9.78185E+12,Alexandre Dumas PÃ..re
9.78077E+12,Maxine Trottier
9.78055E+12,Jean M. Auel
9.78055E+12,Jean M. Auel
9.78158E+12,Mark Bricklin
9.78067E+12,"Anne McCaffrey,Elizabeth Moon"
9.78035E+12,Anne McCaffrey
9.78024E+12,Derek Wilson
9.78077E+12,"Iris Gadd,Roger Gadd"
9.78055E+12,Dana Fuller Ross
9.78044E+12,John Grisham
9.78045E+12,Stephen King
9.78035E+12,Piers Anthony
9.78044E+12,Anne McCaffrey
9.78379E+12,Kirsten Boie
9.7802E+12,"Gillian Butler,Tony Hope"
9.78082E+12,Marjorie L. Lloyd
9.78081E+12,David Fontana
9.78067E+12,V.C. Andrews
9.78015E+12,"Mary Norton,Beth Krush,Joe Krush"
9.78006E+12,Michael Kupperman
9.78044E+12,"J.K. Rowling,Mary GrandPré"
9.78067E+12,Kathy Reichs
9.78003E+12,Yahiya Emerick
9.78044E+12,Michael Gannon
9.78033E+12,Brindley Louise
9.78067E+12,Robin Dalton
9.78044E+12,Danielle Steel
9.78006E+12,"E. B. White,Kate DiCamillo,Garth Williams"
9.78067E+12,Felix Salten
9.78031E+12,R. J. Pineiro
9.78342E+12,Anita Brookner
9.78345E+12,Colin Forbes
9.7834E+12,Patricia Shaw
9.7836E+12,"Anna Maria Ortese,Sigrid Vagt"
9.78345E+12,"John Grisham,Andreas Brandhorst"
9.78342E+12,"Italo Calvino,Oswalt Von Nostitz"
9.78345E+12,Paul C. Doherty
9.78358E+12,"Frauke Biehl,Sevim Kabak"
9.78326E+12,"Amélie Nothomb,Wolfgang Kriege"
9.78345E+12,"Alastair MacNeill,Alastair McNeill,Alistair MacLea"
9.78345E+12,Thomas Harris
9.78326E+12,"Alison Lurie,Otto Bayer"
9.7834E+12,"Glenn Meade,Wolfgang Thon"
9.78344E+12,"Allan Folsom,Wulf Bergner"
9.7836E+12,Dorit Zinn
9.78355E+12,Petra Durst-Benning
9.78375E+12,Eva Maaser
9.78375E+12,Eva Maaser
9.78997E+12,Jaime Bayly
9.78958E+12,Lindy Arriaga Diaz
9.78326E+12,Laurens Van Der Post
9.78355E+12,"Elizabeth Peters,Barbara Mertz"
9.78345E+12,"Margriet De Moor,Helga Van Beuningen"
9.78345E+12,"Clara Pierre,Gabriele Weber-Jaric"
9.7834E+12,Stephen R. Lawhead
9.78375E+12,Frederik Berger
9.78343E+12,Susanna Tamaro
9.7835E+12,Ruth Berger
9.7834E+12,Peter Berling
9.78052E+12,R. Conrad Stein
9.78038E+12,Susan R. Matthews
9.78055E+12,Kathy Tyers
9.78055E+12,Kevin J. Anderson
9.78067E+12,"Jerry Pournelle,John F. Carr,Roland Green"
9.78088E+12,L. Ron Hubbard
9.78035E+12,James P. Hogan
9.78067E+12,Don Wismer
9.78035E+12,Brian Daley
9.78089E+12,C. J. Cherryh
9.78074E+12,"David Weber,Eric Flint,David Drake"
9.78068E+12,Anonymous
9.78035E+12,Robert A. Heinlein
9.78067E+12,Mary Higgins Clark
9.78043E+12,Victoria Thompson
9.78006E+12,Phillip Margolin
9.78045E+12,Nicholas Sparks
9.78045E+12,John Saul
9.78006E+12,Stuart Woods
9.78044E+12,Danielle Steel
9.78055E+12,Sandra Brown
9.78045E+12,Leonard Goldberg
9.78035E+12,Margaret Truman
9.78045E+12,Nicholas Sparks
9.78038E+12,Margaret Truman
9.78038E+12,Willie Morris
9.78076E+12,Piers Dudgeon
9.78075E+12,Marion Crawford
9.78075E+12,Josephine Cox
9.78056E+12,Faith Addis
9.78185E+12,F. Scott Fitzgerald
9.78031E+12,Augusten Burroughs
9.78014E+12,Donna Leon
9.78043E+12,Sara Backer
9.78061E+12,J. K. Rowling
9.78061E+12,"J.K. Rowling,Newt Scamander"
9.78156E+12,"Neil Gaiman,Charles Vess (illustrator)"
9.78044E+12,Garth Nix
9.78058E+12,Betty Lumsden Milne
9.78084E+12,Bill Watterson
9.78284E+12,Philip Plisson
9.78084E+12,Bill Watterson
9.78035E+12,Jan Siegel
9.78081E+12,Washington Irving
9.78084E+12,Cathy Guisewite
9.78003E+12,Charles M. Schulz
9.78006E+12,Gail Carson Levine
9.78055E+12,Ursula K. Le Guin
9.78069E+12,Susan Cooper
9.78069E+12,"Susan Cooper,Alan Cober"
9.78002E+12,Susan Cooper
9.78031E+12,Jane Yolen
9.78084E+12,Cathy Guisewite
9.78032E+12,Berke Breathed
9.78089E+12,C. J. Cherryh
9.78044E+12,Robin McKinley
9.78014E+12,Robin McKinley
9.78068E+12,Fodor's
9.78068E+12,Cristina Garcia
9.78032E+12,Alice Sebold
9.78069E+12,Gary Paulsen
9.78059E+12,"Paula Danziger,Tony Ross"
9.78039E+12,Deanne Stillman
9.78076E+12,Laura Levine
9.78156E+12,"Graham C. Barrett,Rudyard Kipling,Don Daily"
9.78156E+12,"Jim Razzi,Chris Schnabel"
9.78186E+12,"Louisa M. Atcott,Gavin Rowe"
9.78079E+12,"Gina Ingoglia,Francese Mateu"
9.78088E+12,J. M. Barrie
9.78088E+12,"Carlos Collodi,Greg Hildebrandt"
9.78031E+12,P. L. Whitney
9.78044E+12,Carolyn Mackler
9.78159E+12,Robin Jones Gunn
9.78155E+12,Debbie Macomber
9.78061E+12,Steve Friedman
9.7807E+12,Jane Hissey
9.78044E+12,"Masterson Elementary Students,First Grade Students"
9.78006E+12,Margaret Landon
9.78074E+12,Julianna Baggott
9.78053E+12,Alex Boese
9.78156E+12,Webb Garrison
9.78061E+12,Megan McCafferty
9.78006E+12,Carole Matthews
9.78081E+12,Jill A. Davis
9.78189E+12,Charles Purdy
9.78082E+12,Greg Johnson
9.78045E+12,Jonathan Snow
9.78037E+12,Caren Lissner
9.78081E+12,"Sylvia Thompson,Brooke Scudder"
9.78187E+12,"Aileen Paterson,Aileen Paterson"
9.78043E+12,Jack Higgins
9.78037E+12,Molly Rice
9.78039E+12,David Ignatius
9.78038E+12,Allison Pearson
9.78031E+12,Jonathan Tropper
9.78045E+12,Jenny Colgan
9.78069E+12,Cathy Hopkins
9.78069E+12,Cathy Hopkins
9.78014E+12,Melissa Miller
9.78076E+12,Katherine B. Chauncey
9.78068E+12,George Foreman
9.78013E+12,Betty Crocker Editors
9.78186E+12,Grange Books Ed
9.78084E+12,"Jerry B. Jenkins,Tim LaHaye"
9.7802E+12,Robert Bly
9.7819E+12,Robert Strandquist
9.78014E+12,Garrison Keillor
9.78045E+12,Sarah Ban Breathnach
9.78006E+12,Victoria Moran
9.78068E+12,SARK
9.78068E+12,SARK
9.78061E+12,Debrena Jackson Gandy
9.78156E+12,Sally Warner
9.78044E+12,Danielle Steel
9.78067E+12,Terry McMillan
9.78006E+12,Daniel Jones
9.78037E+12,Nora Roberts
9.78044E+12,Mary Higgins Clark
9.78067E+12,Mary Higgins Clark
9.78045E+12,Sue Grafton
9.78045E+12,Sandra Brown
9.78067E+12,Jude Deveraux
9.78051E+12,Victoria Alexander
9.78052E+12,Kate Freiman
9.78037E+12,Nora Roberts
9.78045E+12,Catherine Coulter
9.78044E+12,Danielle Steel
9.78068E+12,Dr. Seuss
9.7804E+12,Eric Carle
9.78156E+12,"Jack Canfield,Mark Victor Hansen,Marty Becker,Caro"
9.78079E+12,Malachy McCourt
9.78077E+12,"Stan Redding,Frank W. Abagnale"
9.78067E+12,Ann Rule
9.78055E+12,Glenna McReynolds
9.78044E+12,Maeve. Binchy
9.78055E+12,Robert Ludlum
9.78038E+12,Elizabeth Lowell
9.78039E+12,Dr. Seuss
9.78089E+12,"Ben Cohen,Jerry Greenfield,Nancy Stevens"
9.78044E+12,Claire Delacroix
9.78044E+12,Claire Delacroix
9.78155E+12,Delinsky
9.78155E+12,Jayne Ann Krentz
9.78055E+12,Teresa Medeiros
9.78055E+12,Teresa Medeiros
9.78094E+12,Daphne Rose Kingma
9.78069E+12,Johanna Spyri
9.78074E+12,James Lee Burke
9.78055E+12,Louise Erdrich
9.78039E+12,Shari Lewis
9.78077E+12,Frances Mayes
9.78079E+12,Robert Crais
9.78044E+12,Ridley Pearson
9.78055E+12,"Susan Ludington-Hoe,Susan K. Golant"
9.78045E+12,John D. MacDonald
9.78038E+12,J.A. Jance
9.78043E+12,Nevada Barr
9.78039E+12,"Landrum B. Shettles,David M. Rorvik"
9.78068E+12,Frank McCourt
9.78039E+12,Sara Paretsky
9.78087E+12,"Shelley Austin Kastner,Frances H. Burnett"
9.78051E+12,Robin Wells
9.78038E+12,Kathleen E. Woodiwiss
9.78038E+12,Kathleen E. Woodiwiss
9.78067E+12,Jayne Ann Krentz
9.78067E+12,Lynn Erickson
9.78045E+12,John E. Sarno
9.78059E+12,Trudi Pacter
9.78082E+12,Quinn T. Evans
9.78055E+12,Janelle Taylor
9.78067E+12,Julie Garwood
9.78043E+12,Tom Clancy
9.78088E+12,Robert Tallant
9.78038E+12,Elizabeth Peters
9.78035E+12,Frank Herbert
9.78034E+12,Juan Kattan-Ibarra
9.78043E+12,Tom Clancy
9.78087E+12,Shirley Hazzard
9.7804E+12,Kaye Gibbons
9.78084E+12,Bill Watterson
9.78068E+12,Tamora Pierce
9.78059E+12,Ann M. Martin
9.78068E+12,Felicity Trotman
9.78059E+12,Ann M. Martin
9.78059E+12,Ann M. Martin
9.78081E+12,Falcon Travis
9.78059E+12,Ann M. Martin
9.78014E+12,Roald Dahl
9.78067E+12,Chip Lovitt
9.78045E+12,Harriet Grey
9.78045E+12,Stephen King
9.78074E+12,Stephen King
9.7804E+12,Patricia Cornwell
9.78156E+12,"Jack Canfield,Mark Victor Hansen,Bud Gardner"
9.78067E+12,Stephen King
9.78189E+12,"Robert A. Wilson,Stanley Marcus"
9.78006E+12,Owen Parry
9.78038E+12,Owen Parry
9.78038E+12,Owen Parry
9.78006E+12,Michael Perry
9.78035E+12,Anne Rice
9.78052E+12,Chelsea Quinn Yarbro
9.78155E+12,Freeman Patterson
9.78032E+12,Malcolm Gladwell
9.78006E+12,Jiddu Krishnamurti
9.78014E+12,William Dalrymple
9.78006E+12,Mihaly Csikszentmihalyi
9.78079E+12,Paul Hoffman
9.78069E+12,Duncan J. Watts
9.78006E+12,Christina Lamb
9.78086E+12,"Sarina Singh,Michelle Coxall"
9.78086E+12,Royina Grewal
9.78081E+12,Inez McAlister Faber
9.78084E+12,"Dottie McDowell,Josh McDowell,David N. Weiss"
9.7804E+12,Stephen King
9.78007E+12,Sally Beauman
9.78043E+12,Paul Solotaroff
9.78044E+12,Stephen White
9.78038E+12,Peter Singer
9.7802E+12,"W. Y. Evans-Wentz,Lama Anagarika Govinda,Sir John"
9.78014E+12,Robertson Davies
9.7809E+12,"Robert Louis Stevenson,Frank Godwin"
9.78052E+12,Johanna Spyri
9.78019E+12,"Henrik Ibsen,James McFarlane,James McFarlane,Jens"
9.78039E+12,"Kate Chopin,Margo Culley"
9.78155E+12,"Joseph Conrad,D. C. R. A. Goonetilleke"
9.78049E+12,Oscar Wilde
9.78006E+12,Aldous Huxley
9.78044E+12,Frank Herbert
9.78016E+12,E.M. Forster
9.78055E+12,Peter Matthiessen
9.78055E+12,Isabel Allende
9.78035E+12,Martin Cruz Smith
9.78006E+12,Bernard Cornwell
9.78043E+12,Lawrence Sanders
9.78193E+12,John F. McGrady
9.78055E+12,Pat Conroy
9.78039E+12,Norah Lofts
9.78069E+12,Robert T. Bakker
9.78067E+12,Suzanne Strempek Shea
9.7804E+12,Nevada Barr
9.78038E+12,Valerie Martin
9.78045E+12,Billie Letts
9.78015E+12,Ann Patchett
9.78032E+12,James Patterson
9.78032E+12,Robb Forman Dew
9.78045E+12,Pete Hamill
9.78035E+12,Eric Nylund
9.78033E+12,Umberto Eco
9.78035E+12,Douglas Adams
9.78014E+12,Mark Twain
9.78031E+12,M. M. Kaye
9.78067E+12,Jayne Ann Krentz
9.78159E+12,Michael D. Warden
9.78067E+12,"Thomas J. Stanley,William D. Danko"
9.78044E+12,Rosellen Brown
9.78045E+12,Margaret Truman
9.78014E+12,R. K. Narayan
9.78058E+12,George Mackay Brown
9.78014E+12,Spike Milligan
9.78014E+12,"Thomas Paine,Henry Collins"
9.78019E+12,"Jane Austen,John N. Davie"
9.78014E+12,"Thomas Hardy,David Skilton,A. Alvarez"
9.78158E+12,A. J. Hill
9.78045E+12,A. J. Hill
9.78074E+12,A. J. Hill
9.78037E+12,"Sharon Sala,Peggy Moreland,Paula Detmer Riggs"
9.78055E+12,Guideposts Magazine
